# laptime,x,y,x_ref,y_ref,speed,speed_ref,Tracking Error
0.346721  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.380409  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.381149  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.381934  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.383305  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.384534  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.385803  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.387141  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.388579  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.390341  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.391856  ,0.000000  ,0.000000  ,-0.000755 ,0.049994  ,0.000000  ,4.915960  ,0.049949  
0.392867  ,0.000234  ,0.000000  ,-0.000755 ,0.049994  ,0.046751  ,4.915960  ,0.049963  
0.394053  ,0.000234  ,0.000000  ,-0.000755 ,0.049994  ,0.046751  ,4.915960  ,0.049963  
0.395210  ,0.000234  ,0.000000  ,-0.000755 ,0.049994  ,0.046751  ,4.915960  ,0.049963  
0.396113  ,0.001177  ,0.000000  ,-0.000755 ,0.049994  ,0.141851  ,4.915960  ,0.050020  
0.398121  ,0.001177  ,0.000000  ,-0.000755 ,0.049994  ,0.141851  ,4.915960  ,0.050020  
0.403745  ,0.003071  ,0.000000  ,-0.000755 ,0.049994  ,0.236951  ,4.915960  ,0.050134  
0.406223  ,0.003071  ,0.000000  ,-0.000755 ,0.049994  ,0.236951  ,4.915960  ,0.050134  
0.410470  ,0.003071  ,0.000000  ,-0.000755 ,0.049994  ,0.236951  ,4.915960  ,0.050134  
0.414270  ,0.005916  ,0.000001  ,-0.000755 ,0.049994  ,0.332051  ,4.915960  ,0.050304  
0.418485  ,0.005916  ,0.000001  ,-0.000755 ,0.049994  ,0.332051  ,4.915960  ,0.050304  
0.422871  ,0.009712  ,0.000005  ,-0.000755 ,0.049994  ,0.427151  ,4.915960  ,0.050529  
0.426528  ,0.009712  ,0.000005  ,-0.000755 ,0.049994  ,0.427151  ,4.915960  ,0.050529  
0.430102  ,0.009712  ,0.000005  ,-0.000755 ,0.049994  ,0.427151  ,4.915960  ,0.050529  
0.434729  ,0.014459  ,0.000015  ,-0.000755 ,0.049994  ,0.522251  ,4.915960  ,0.050804  
0.438444  ,0.014459  ,0.000015  ,-0.000755 ,0.049994  ,0.522251  ,4.915960  ,0.050804  
0.443168  ,0.020153  ,0.000210  ,-0.000755 ,0.049994  ,0.617351  ,4.915960  ,0.050953  
0.446039  ,0.020153  ,0.000210  ,-0.000755 ,0.049994  ,0.617351  ,4.915960  ,0.050953  
0.450198  ,0.020153  ,0.000210  ,-0.000755 ,0.049994  ,0.617351  ,4.915960  ,0.050953  
0.454145  ,0.026791  ,0.000583  ,-0.000755 ,0.049994  ,0.712451  ,4.915960  ,0.050980  
0.458073  ,0.026791  ,0.000583  ,-0.000755 ,0.049994  ,0.712451  ,4.915960  ,0.050980  
0.463317  ,0.034371  ,0.001136  ,-0.000755 ,0.049994  ,0.807551  ,4.915960  ,0.050884  
0.466637  ,0.034371  ,0.001136  ,-0.000755 ,0.049994  ,0.807551  ,4.915960  ,0.050884  
0.470532  ,0.034371  ,0.001136  ,-0.000755 ,0.049994  ,0.807551  ,4.915960  ,0.050884  
0.474329  ,0.042893  ,0.001832  ,-0.000755 ,0.049994  ,0.902651  ,4.915960  ,0.050702  
0.478329  ,0.042893  ,0.001832  ,-0.000755 ,0.049994  ,0.902651  ,4.915960  ,0.050702  
0.482950  ,0.052358  ,0.002679  ,-0.000755 ,0.049994  ,0.997751  ,4.915960  ,0.050427  
0.486168  ,0.052358  ,0.002679  ,-0.000755 ,0.049994  ,0.997751  ,4.915960  ,0.050427  
0.490099  ,0.052358  ,0.002679  ,-0.000755 ,0.049994  ,0.997751  ,4.915960  ,0.050427  
0.494077  ,0.062766  ,0.003644  ,-0.000755 ,0.049994  ,1.092851  ,4.915960  ,0.050090  
0.498195  ,0.062766  ,0.003644  ,-0.000755 ,0.049994  ,1.092851  ,4.915960  ,0.050090  
0.503183  ,0.074121  ,0.004701  ,-0.000755 ,0.049994  ,1.187951  ,4.915960  ,0.049717  
0.506376  ,0.074121  ,0.004701  ,-0.000755 ,0.049994  ,1.187951  ,4.915960  ,0.049717  
0.510363  ,0.074121  ,0.004701  ,-0.000755 ,0.049994  ,1.187951  ,4.915960  ,0.049717  
0.514388  ,0.086420  ,0.005878  ,-0.000755 ,0.049994  ,1.283051  ,4.915960  ,0.049283  
0.518394  ,0.086420  ,0.005878  ,-0.000755 ,0.049994  ,1.283051  ,4.915960  ,0.049283  
0.523337  ,0.099663  ,0.007170  ,-0.000755 ,0.049994  ,1.378151  ,4.915960  ,0.048790  
0.526031  ,0.099663  ,0.007170  ,-0.000755 ,0.049994  ,1.378151  ,4.915960  ,0.048790  
0.530326  ,0.099663  ,0.007170  ,-0.000755 ,0.049994  ,1.378151  ,4.915960  ,0.048790  
0.534133  ,0.113847  ,0.008606  ,0.198160  ,0.061988  ,1.473251  ,4.892229  ,0.043135  
0.538348  ,0.113847  ,0.008606  ,0.198160  ,0.061988  ,1.473251  ,4.892229  ,0.043135  
0.543531  ,0.128974  ,0.010180  ,0.198160  ,0.061988  ,1.568351  ,4.892229  ,0.043344  
0.546346  ,0.128974  ,0.010180  ,0.198160  ,0.061988  ,1.568351  ,4.892229  ,0.043344  
0.550231  ,0.128974  ,0.010180  ,0.198160  ,0.061988  ,1.568351  ,4.892229  ,0.043344  
0.554159  ,0.145039  ,0.011922  ,0.198160  ,0.061988  ,1.663451  ,4.892229  ,0.043497  
0.557949  ,0.145039  ,0.011922  ,0.198160  ,0.061988  ,1.663451  ,4.892229  ,0.043497  
0.563387  ,0.162044  ,0.013810  ,0.198160  ,0.061988  ,1.758551  ,4.892229  ,0.043614  
0.566221  ,0.162044  ,0.013810  ,0.198160  ,0.061988  ,1.758551  ,4.892229  ,0.043614  
0.570193  ,0.162044  ,0.013810  ,0.198160  ,0.061988  ,1.758551  ,4.892229  ,0.043614  
0.574180  ,0.179992  ,0.015827  ,0.198160  ,0.061988  ,1.853651  ,4.892229  ,0.043715  
0.578282  ,0.179992  ,0.015827  ,0.198160  ,0.061988  ,1.853651  ,4.892229  ,0.043715  
0.582998  ,0.198879  ,0.018000  ,0.198160  ,0.061988  ,1.948751  ,4.892229  ,0.043769  
0.586403  ,0.198879  ,0.018000  ,0.198160  ,0.061988  ,1.948751  ,4.892229  ,0.043769  
0.590403  ,0.198879  ,0.018000  ,0.198160  ,0.061988  ,1.948751  ,4.892229  ,0.043769  
0.594489  ,0.218708  ,0.020313  ,0.198160  ,0.061988  ,2.043851  ,4.892229  ,0.043796  
0.598138  ,0.218708  ,0.020313  ,0.198160  ,0.061988  ,2.043851  ,4.892229  ,0.043796  
0.603066  ,0.239480  ,0.022746  ,0.198160  ,0.061988  ,2.138951  ,4.892229  ,0.043814  
0.606308  ,0.239480  ,0.022746  ,0.198160  ,0.061988  ,2.138951  ,4.892229  ,0.043814  
0.610218  ,0.239480  ,0.022746  ,0.198160  ,0.061988  ,2.138951  ,4.892229  ,0.043814  
0.614324  ,0.261192  ,0.025328  ,0.198160  ,0.061988  ,2.234051  ,4.892229  ,0.043794  
0.618264  ,0.261192  ,0.025328  ,0.198160  ,0.061988  ,2.234051  ,4.892229  ,0.043794  
0.622827  ,0.283844  ,0.028057  ,0.198160  ,0.061988  ,2.329151  ,4.892229  ,0.043738  
0.626238  ,0.283844  ,0.028057  ,0.198160  ,0.061988  ,2.329151  ,4.892229  ,0.043738  
0.630220  ,0.283844  ,0.028057  ,0.198160  ,0.061988  ,2.329151  ,4.892229  ,0.043738  
0.634192  ,0.307433  ,0.030960  ,0.396444  ,0.085385  ,2.424251  ,4.875639  ,0.042879  
0.638386  ,0.307433  ,0.030960  ,0.396444  ,0.085385  ,2.424251  ,4.875639  ,0.042879  
0.642677  ,0.331961  ,0.034018  ,0.396444  ,0.085385  ,2.519351  ,4.875639  ,0.042910  
0.646400  ,0.331961  ,0.034018  ,0.396444  ,0.085385  ,2.519351  ,4.875639  ,0.042910  
0.650238  ,0.331961  ,0.034018  ,0.396444  ,0.085385  ,2.519351  ,4.875639  ,0.042910  
0.654216  ,0.357431  ,0.037208  ,0.396444  ,0.085385  ,2.614451  ,4.875639  ,0.042926  
0.658443  ,0.357431  ,0.037208  ,0.396444  ,0.085385  ,2.614451  ,4.875639  ,0.042926  
0.662764  ,0.383840  ,0.040555  ,0.396444  ,0.085385  ,2.709551  ,4.875639  ,0.042904  
0.666312  ,0.383840  ,0.040555  ,0.396444  ,0.085385  ,2.709551  ,4.875639  ,0.042904  
0.670253  ,0.383840  ,0.040555  ,0.396444  ,0.085385  ,2.709551  ,4.875639  ,0.042904  
0.674244  ,0.411190  ,0.044038  ,0.396444  ,0.085385  ,2.804651  ,4.875639  ,0.042864  
0.678201  ,0.411190  ,0.044038  ,0.396444  ,0.085385  ,2.804651  ,4.875639  ,0.042864  
0.682900  ,0.439485  ,0.047632  ,0.396444  ,0.085385  ,2.899751  ,4.875639  ,0.042833  
0.686249  ,0.439485  ,0.047632  ,0.396444  ,0.085385  ,2.899751  ,4.875639  ,0.042833  
0.690171  ,0.439485  ,0.047632  ,0.396444  ,0.085385  ,2.899751  ,4.875639  ,0.042833  
0.694178  ,0.468716  ,0.051358  ,0.396444  ,0.085385  ,2.993704  ,4.875639  ,0.042788  
0.698228  ,0.468716  ,0.051358  ,0.396444  ,0.085385  ,2.993704  ,4.875639  ,0.042788  
0.702727  ,0.498856  ,0.055201  ,0.396444  ,0.085385  ,3.083190  ,4.875639  ,0.042741  
0.706362  ,0.498856  ,0.055201  ,0.396444  ,0.085385  ,3.083190  ,4.875639  ,0.042741  
0.710162  ,0.498856  ,0.055201  ,0.396444  ,0.085385  ,3.083190  ,4.875639  ,0.042741  
0.714191  ,0.529860  ,0.059177  ,0.594642  ,0.110339  ,3.168421  ,4.872365  ,0.045567  
0.718265  ,0.529860  ,0.059177  ,0.594642  ,0.110339  ,3.168421  ,4.872365  ,0.045567  
0.722628  ,0.561688  ,0.063268  ,0.594642  ,0.110339  ,3.249444  ,4.872365  ,0.044151  
0.726286  ,0.561688  ,0.063268  ,0.594642  ,0.110339  ,3.249444  ,4.872365  ,0.044151  
0.730164  ,0.561688  ,0.063268  ,0.594642  ,0.110339  ,3.249444  ,4.872365  ,0.044151  
0.734214  ,0.594296  ,0.067489  ,0.594642  ,0.110339  ,3.326614  ,4.872365  ,0.042671  
0.738549  ,0.594296  ,0.067489  ,0.594642  ,0.110339  ,3.326614  ,4.872365  ,0.042671  
0.742712  ,0.627652  ,0.071805  ,0.594642  ,0.110339  ,3.400114  ,4.872365  ,0.041159  
0.746364  ,0.627652  ,0.071805  ,0.594642  ,0.110339  ,3.400114  ,4.872365  ,0.041159  
0.750135  ,0.627652  ,0.071805  ,0.594642  ,0.110339  ,3.400114  ,4.872365  ,0.041159  
0.754148  ,0.661724  ,0.076175  ,0.594642  ,0.110339  ,3.470120  ,4.872365  ,0.039653  
0.758126  ,0.661724  ,0.076175  ,0.594642  ,0.110339  ,3.470120  ,4.872365  ,0.039653  
0.762543  ,0.696476  ,0.080616  ,0.594642  ,0.110339  ,3.536797  ,4.872365  ,0.038133  
0.766114  ,0.696476  ,0.080616  ,0.594642  ,0.110339  ,3.536797  ,4.872365  ,0.038133  
0.770322  ,0.696476  ,0.080616  ,0.594642  ,0.110339  ,3.536797  ,4.872365  ,0.038133  
0.774371  ,0.731878  ,0.085102  ,0.793300  ,0.127007  ,3.600303  ,4.869641  ,0.040741  
0.778416  ,0.731878  ,0.085102  ,0.793300  ,0.127007  ,3.600303  ,4.869641  ,0.040741  
0.782685  ,0.767897  ,0.089650  ,0.793300  ,0.127007  ,3.660660  ,4.869641  ,0.036872  
0.786381  ,0.767897  ,0.089650  ,0.793300  ,0.127007  ,3.660660  ,4.869641  ,0.036872  
0.790588  ,0.767897  ,0.089650  ,0.793300  ,0.127007  ,3.660660  ,4.869641  ,0.036872  
0.794283  ,0.804505  ,0.094233  ,0.793300  ,0.127007  ,3.718147  ,4.869641  ,0.032978  
0.798523  ,0.804505  ,0.094233  ,0.793300  ,0.127007  ,3.718147  ,4.869641  ,0.032978  
0.803907  ,0.841673  ,0.098867  ,0.793300  ,0.127007  ,3.772900  ,4.869641  ,0.029045  
0.807455  ,0.841673  ,0.098867  ,0.793300  ,0.127007  ,3.772900  ,4.869641  ,0.029045  
0.810144  ,0.841673  ,0.098867  ,0.793300  ,0.127007  ,3.772900  ,4.869641  ,0.029045  
0.814306  ,0.879376  ,0.103526  ,0.793300  ,0.127007  ,3.825050  ,4.869641  ,0.025096  
0.818197  ,0.879376  ,0.103526  ,0.793300  ,0.127007  ,3.825050  ,4.869641  ,0.025096  
0.822989  ,0.917586  ,0.108226  ,0.992767  ,0.130761  ,3.874721  ,4.866604  ,0.018309  
0.826149  ,0.917586  ,0.108226  ,0.992767  ,0.130761  ,3.874721  ,4.866604  ,0.018309  
0.830381  ,0.917586  ,0.108226  ,0.992767  ,0.130761  ,3.874721  ,4.866604  ,0.018309  
0.834280  ,0.956284  ,0.112939  ,0.992767  ,0.130761  ,3.921885  ,4.866604  ,0.015760  
0.838285  ,0.956284  ,0.112939  ,0.992767  ,0.130761  ,3.921885  ,4.866604  ,0.015760  
0.843462  ,0.995441  ,0.117683  ,0.992767  ,0.130761  ,3.966806  ,4.866604  ,0.013207  
0.846443  ,0.995441  ,0.117683  ,0.992767  ,0.130761  ,3.966806  ,4.866604  ,0.013207  
0.850360  ,0.995441  ,0.117683  ,0.992767  ,0.130761  ,3.966806  ,4.866604  ,0.013207  
0.854662  ,1.035039  ,0.122430  ,0.992767  ,0.130761  ,4.009592  ,4.866604  ,0.010674  
0.858292  ,1.035039  ,0.122430  ,0.992767  ,0.130761  ,4.009592  ,4.866604  ,0.010674  
0.862730  ,1.075056  ,0.127198  ,0.992767  ,0.130761  ,4.050343  ,4.866604  ,0.008145  
0.866873  ,1.075056  ,0.127198  ,0.992767  ,0.130761  ,4.050343  ,4.866604  ,0.008145  
0.870625  ,1.075056  ,0.127198  ,0.992767  ,0.130761  ,4.050343  ,4.866604  ,0.008145  
0.874616  ,1.115474  ,0.131960  ,1.191893  ,0.141879  ,4.089156  ,4.825515  ,0.002556  
0.878017  ,1.115474  ,0.131960  ,1.191893  ,0.141879  ,4.089156  ,4.825515  ,0.002556  
0.883442  ,1.156262  ,0.136734  ,1.191893  ,0.141879  ,4.124170  ,4.825515  ,0.001710  
0.886391  ,1.156262  ,0.136734  ,1.191893  ,0.141879  ,4.124170  ,4.825515  ,0.001710  
0.890640  ,1.156262  ,0.136734  ,1.191893  ,0.141879  ,4.124170  ,4.825515  ,0.001710  
0.894191  ,1.197396  ,0.141490  ,1.191893  ,0.141879  ,4.157519  ,4.825515  ,0.000000  
0.898141  ,1.197396  ,0.141490  ,1.191893  ,0.141879  ,4.157519  ,4.825515  ,0.000000  
0.902982  ,1.238858  ,0.146248  ,1.191893  ,0.141879  ,4.189282  ,4.825515  ,0.000148  
0.906206  ,1.238858  ,0.146248  ,1.191893  ,0.141879  ,4.189282  ,4.825515  ,0.000148  
0.910183  ,1.238858  ,0.146248  ,1.191893  ,0.141879  ,4.189282  ,4.825515  ,0.000148  
0.914135  ,1.280638  ,0.150959  ,1.191893  ,0.141879  ,4.219535  ,4.825515  ,0.000541  
0.918908  ,1.280638  ,0.150959  ,1.191893  ,0.141879  ,4.219535  ,4.825515  ,0.000541  
0.922819  ,1.322725  ,0.155574  ,1.390571  ,0.160990  ,4.248349  ,4.790829  ,0.000713  
0.926009  ,1.322725  ,0.155574  ,1.390571  ,0.160990  ,4.248349  ,4.790829  ,0.000713  
0.930309  ,1.322725  ,0.155574  ,1.390571  ,0.160990  ,4.248349  ,4.790829  ,0.000713  
0.934296  ,1.365095  ,0.160111  ,1.390571  ,0.160990  ,4.274144  ,4.790829  ,0.001418  
0.938778  ,1.365095  ,0.160111  ,1.390571  ,0.160990  ,4.274144  ,4.790829  ,0.001418  
0.942880  ,1.407730  ,0.164541  ,1.390571  ,0.160990  ,4.298713  ,4.790829  ,0.001992  
0.946111  ,1.407730  ,0.164541  ,1.390571  ,0.160990  ,4.298713  ,4.790829  ,0.001992  
0.950572  ,1.407730  ,0.164541  ,1.390571  ,0.160990  ,4.298713  ,4.790829  ,0.001992  
0.954657  ,1.450615  ,0.168880  ,1.390571  ,0.160990  ,4.322113  ,4.790829  ,0.002453  
0.958415  ,1.450615  ,0.168880  ,1.390571  ,0.160990  ,4.322113  ,4.790829  ,0.002453  
0.962537  ,1.493742  ,0.173096  ,1.589276  ,0.178950  ,4.344400  ,4.660623  ,0.001674  
0.966438  ,1.493742  ,0.173096  ,1.589276  ,0.178950  ,4.344400  ,4.660623  ,0.001674  
0.970465  ,1.493742  ,0.173096  ,1.589276  ,0.178950  ,4.344400  ,4.660623  ,0.001674  
0.974303  ,1.537067  ,0.177202  ,1.589276  ,0.178950  ,4.359437  ,4.660623  ,0.002361  
0.978759  ,1.537067  ,0.177202  ,1.589276  ,0.178950  ,4.359437  ,4.660623  ,0.002361  
0.982921  ,1.580553  ,0.181162  ,1.589276  ,0.178950  ,4.373758  ,4.660623  ,0.000000  
0.986388  ,1.580553  ,0.181162  ,1.589276  ,0.178950  ,4.373758  ,4.660623  ,0.000000  
0.991122  ,1.580553  ,0.181162  ,1.589276  ,0.178950  ,4.373758  ,4.660623  ,0.000000  
0.994439  ,1.624188  ,0.185019  ,1.589276  ,0.178950  ,4.387398  ,4.660623  ,0.003305  
0.998322  ,1.624188  ,0.185019  ,1.589276  ,0.178950  ,4.387398  ,4.660623  ,0.003305  
1.002768  ,1.667963  ,0.188811  ,1.589276  ,0.178950  ,4.400390  ,4.660623  ,0.003645  
1.006474  ,1.667963  ,0.188811  ,1.589276  ,0.178950  ,4.400390  ,4.660623  ,0.003645  
1.010457  ,1.667963  ,0.188811  ,1.589276  ,0.178950  ,4.400390  ,4.660623  ,0.003645  
1.014131  ,1.711876  ,0.192482  ,1.788177  ,0.194635  ,4.412764  ,4.538437  ,0.002770  
1.018096  ,1.711876  ,0.192482  ,1.788177  ,0.194635  ,4.412764  ,4.538437  ,0.002770  
1.022574  ,1.755895  ,0.195975  ,1.788177  ,0.194635  ,4.418740  ,4.538437  ,0.003418  
1.026992  ,1.755895  ,0.195975  ,1.788177  ,0.194635  ,4.418740  ,4.538437  ,0.003418  
1.030547  ,1.755895  ,0.195975  ,1.788177  ,0.194635  ,4.418740  ,4.538437  ,0.003418  
1.034475  ,1.799983  ,0.199338  ,1.788177  ,0.194635  ,4.424432  ,4.538437  ,0.003932  
1.038043  ,1.799983  ,0.199338  ,1.788177  ,0.194635  ,4.424432  ,4.538437  ,0.003932  
1.043061  ,1.844133  ,0.202616  ,1.788177  ,0.194635  ,4.429853  ,4.538437  ,0.004357  
1.046469  ,1.844133  ,0.202616  ,1.788177  ,0.194635  ,4.429853  ,4.538437  ,0.004357  
1.050403  ,1.844133  ,0.202616  ,1.788177  ,0.194635  ,4.429853  ,4.538437  ,0.004357  
1.054175  ,1.888346  ,0.205752  ,1.987298  ,0.207497  ,4.435016  ,4.412860  ,0.003083  
1.058738  ,1.888346  ,0.205752  ,1.987298  ,0.207497  ,4.435016  ,4.412860  ,0.003083  
1.063100  ,1.932577  ,0.208691  ,1.987298  ,0.207497  ,4.430802  ,4.412860  ,0.003861  
1.066198  ,1.932577  ,0.208691  ,1.987298  ,0.207497  ,4.430802  ,4.412860  ,0.003861  
1.069934  ,1.932577  ,0.208691  ,1.987298  ,0.207497  ,4.430802  ,4.412860  ,0.003861  
1.073963  ,1.976780  ,0.211483  ,1.987298  ,0.207497  ,4.427389  ,4.412860  ,0.004494  
1.078391  ,1.976780  ,0.211483  ,1.987298  ,0.207497  ,4.427389  ,4.412860  ,0.004494  
1.082750  ,2.020958  ,0.214177  ,1.987298  ,0.207497  ,4.424626  ,4.412860  ,0.005030  
1.086146  ,2.020958  ,0.214177  ,1.987298  ,0.207497  ,4.424626  ,4.412860  ,0.005030  
1.090304  ,2.020958  ,0.214177  ,1.987298  ,0.207497  ,4.424626  ,4.412860  ,0.005030  
1.093956  ,2.065119  ,0.216742  ,1.987298  ,0.207497  ,4.422388  ,4.412860  ,0.005438  
1.098361  ,2.065119  ,0.216742  ,1.987298  ,0.207497  ,4.422388  ,4.412860  ,0.005438  
1.103102  ,2.109265  ,0.219203  ,2.186589  ,0.217230  ,4.420576  ,4.283857  ,0.004734  
1.106275  ,2.109265  ,0.219203  ,2.186589  ,0.217230  ,4.420576  ,4.283857  ,0.004734  
1.110385  ,2.109265  ,0.219203  ,2.186589  ,0.217230  ,4.420576  ,4.283857  ,0.004734  
1.114619  ,2.153280  ,0.221527  ,2.186589  ,0.217230  ,4.394572  ,4.283857  ,0.005484  
1.118357  ,2.153280  ,0.221527  ,2.186589  ,0.217230  ,4.394572  ,4.283857  ,0.005484  
1.122812  ,2.197064  ,0.223738  ,2.186589  ,0.217230  ,4.373514  ,4.283857  ,0.006130  
1.126066  ,2.197064  ,0.223738  ,2.186589  ,0.217230  ,4.373514  ,4.283857  ,0.006130  
1.130078  ,2.197064  ,0.223738  ,2.186589  ,0.217230  ,4.373514  ,4.283857  ,0.006130  
1.134249  ,2.240665  ,0.225810  ,2.186589  ,0.217230  ,4.356461  ,4.283857  ,0.006644  
1.138298  ,2.240665  ,0.225810  ,2.186589  ,0.217230  ,4.356461  ,4.283857  ,0.006644  
1.143216  ,2.284116  ,0.227774  ,2.186589  ,0.217230  ,4.342652  ,4.283857  ,0.007055  
